timestamp,instrument_name,underlying,underlying_name,option_type,strike,expiry_datetime,time_to_maturity,bid_price,ask_price,mark_price,mid_price,futures_price,futures_instrument_name,implied_volatility,delta,vega,open_interest,volume,bid_ask_spread,currency,index_price,volume_usd
2026-08-30T23:23:53.952484+00:00,BTC-1SEP26-85000-C,77988.68,BTC-1SEP26,call,85000.0,2026-09-01T08:00:00+00:00,0.0037191056200725024,,0.0001,3.434e-05,,77988.68,BTC-1SEP26,0.5226,0.00363,0.517,244.5,1.4,,BTC,77980.76,12.55
2026-08-30T23:23:53.952484+00:00,BTC-26MAR27-104000-C,80102.05,BTC-26MAR27,call,104000.0,2027-03-26T08:00:00+00:00,0.5677163677692854,0.0385,0.0405,0.03918462,0.0395,80102.05,BTC-26MAR27,0.4118,0.24637,190.36807,115.2,0.0,0.0020000000000000018,BTC,77983.6,0.0
2026-08-30T23:23:53.952484+00:00,BTC-30OCT26-84000-C,78550.37,BTC-30OCT26,call,84000.0,2026-10-30T08:00:00+00:00,0.1652523020608665,0.031,0.0325,0.03162242,0.03175,78550.37,BTC-30OCT26,0.3586,0.34949,118.25897,803.3,0.0,0.0015000000000000013,BTC,77986.69,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25DEC26-170000-C,79207.41,BTC-25DEC26,call,170000.0,2026-12-25T08:00:00+00:00,0.31857194614026413,0.0009,0.0014,0.00104941,0.00115,79207.41,BTC-25DEC26,0.5518,0.01085,12.79443,2392.1,0.1,0.0005,BTC,77983.6,9.38
2026-08-30T23:23:53.952484+00:00,BTC-25SEP26-65000-C,78158.23,BTC-25SEP26,call,65000.0,2026-09-25T08:00:00+00:00,0.06942752451124293,0.168,0.1735,0.1710759,0.17075,78158.23,BTC-25SEP26,0.4532,0.94561,22.71652,1286.4,0.6,0.005499999999999977,BTC,77986.69,8428.37
2026-08-30T23:23:53.952484+00:00,BTC-26MAR27-130000-P,80102.05,BTC-26MAR27,put,130000.0,2027-03-26T08:00:00+00:00,0.5677163677692854,0.623,0.6515,0.63716137,0.63725,80102.05,BTC-26MAR27,0.4437,-0.89981,106.11071,0.4,0.0,0.02849999999999997,BTC,77986.69,0.0
2026-08-30T23:23:53.952484+00:00,BTC-27NOV26-86000-P,78879.98,BTC-27NOV26,put,86000.0,2026-11-27T08:00:00+00:00,0.24191212410056534,0.129,0.132,0.13060087,0.1305,78879.98,BTC-27NOV26,0.3763,-0.64581,144.37419,1.4,0.0,0.0030000000000000027,BTC,77986.69,0.0
2026-08-30T23:23:53.952484+00:00,BTC-3SEP26-81000-C,78015.97,BTC-3SEP26,call,81000.0,2026-09-03T08:00:00+00:00,0.009194807194336704,0.0024,0.0027,0.00239749,0.00255,78015.97,BTC-3SEP26,0.3577,0.14119,16.75329,11.0,11.0,0.00030000000000000035,BTC,77986.69,3886.93
2026-08-30T23:23:53.952484+00:00,BTC-30OCT26-52000-C,78550.37,BTC-30OCT26,call,52000.0,2026-10-30T08:00:00+00:00,0.1652523020608665,0.338,0.3425,0.34036,0.34025,78550.37,BTC-30OCT26,0.5572,0.97346,19.6311,0.1,0.0,0.004500000000000004,BTC,77988.54,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25SEP26-300000-C,78158.22,BTC-25SEP26,call,300000.0,2026-09-25T08:00:00+00:00,0.06942752451124293,,0.0001,1.491e-05,,78158.22,BTC-25SEP26,1.3629,0.00018,0.14312,196.3,0.0,,BTC,77986.69,0.0
2026-08-30T23:23:53.952484+00:00,BTC-11SEP26-68000-C,78065.75,BTC-11SEP26,call,68000.0,2026-09-11T08:00:00+00:00,0.031097613491393516,0.1265,0.1325,0.12983808,0.1295,78065.75,BTC-11SEP26,0.4375,0.96625,10.32932,1.1,0.0,0.006000000000000005,BTC,77988.54,0.0
2026-08-30T23:23:53.952484+00:00,BTC-1SEP26-77000-C,77989.32,BTC-1SEP26,call,77000.0,2026-09-01T08:00:00+00:00,0.0037191056200725024,0.0155,0.0175,0.01602899,0.0165,77989.32,BTC-1SEP26,0.3443,0.73284,15.64853,3.6,0.0,0.0020000000000000018,BTC,77988.54,0.0
2026-08-30T23:23:53.952484+00:00,BTC-26MAR27-40000-C,80102.05,BTC-26MAR27,call,40000.0,2027-03-26T08:00:00+00:00,0.5677163677692854,0.5035,0.51,0.50584567,0.50675,80102.05,BTC-26MAR27,0.5442,0.97118,39.74084,81.3,0.0,0.006500000000000061,BTC,77988.54,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25JUN27-64000-C,81100.01,BTC-25JUN27,call,64000.0,2027-06-25T08:00:00+00:00,0.8168607893983065,0.2675,0.271,0.26961463,0.26925,81100.01,BTC-25JUN27,0.4378,0.78708,213.04852,35.7,0.0,0.003500000000000003,BTC,77988.54,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25SEP26-72000-P,78158.23,BTC-25SEP26,put,72000.0,2026-09-25T08:00:00+00:00,0.06942752451124293,0.01,0.011,0.01091806,0.0105,78158.23,BTC-25SEP26,0.3761,-0.18986,55.88327,1690.0,1.8,0.0009999999999999992,BTC,77988.54,1474.42
2026-08-30T23:23:53.952484+00:00,BTC-26MAR27-85000-P,80102.05,BTC-26MAR27,put,85000.0,2027-03-26T08:00:00+00:00,0.5677163677692854,0.156,0.159,0.15737162,0.1575,80102.05,BTC-26MAR27,0.40270000000000006,-0.51735,240.65544,2.0,0.2,0.0030000000000000027,BTC,77988.54,2430.75
2026-08-30T23:23:53.952484+00:00,BTC-3SEP26-69000-C,78015.97,BTC-3SEP26,call,69000.0,2026-09-03T08:00:00+00:00,0.009194807194336704,0.112,0.1185,0.11556631,0.11525,78015.97,BTC-3SEP26,0.557,0.99002,1.99045,0.0,0.0,0.006499999999999992,BTC,77988.54,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25SEP26-62000-P,78158.23,BTC-25SEP26,put,62000.0,2026-09-25T08:00:00+00:00,0.06942752451124293,0.0016,0.002,0.00184707,0.0018,78158.23,BTC-25SEP26,0.4989,-0.03379,15.46672,1284.9,8.0,0.00039999999999999996,BTC,77987.93,1331.35
2026-08-30T23:23:53.952484+00:00,BTC-11SEP26-65000-P,78065.75,BTC-11SEP26,put,65000.0,2026-09-11T08:00:00+00:00,0.031097613491393516,0.0004,0.0006,0.00056844,0.0005,78065.75,BTC-11SEP26,0.5014,-0.01715,5.85038,38.6,0.9,0.00019999999999999993,BTC,77987.93,42.19
2026-08-30T23:23:53.952484+00:00,BTC-25JUN27-65000-P,81100.01,BTC-25JUN27,put,65000.0,2027-06-25T08:00:00+00:00,0.8168607893983065,0.0615,0.0635,0.0627043,0.0625,81100.01,BTC-25JUN27,0.43579999999999997,-0.22399,219.35554,24.5,0.0,0.0020000000000000018,BTC,77987.93,0.0
2026-08-30T23:23:53.952484+00:00,BTC-26MAR27-55000-C,80102.05,BTC-26MAR27,call,55000.0,2027-03-26T08:00:00+00:00,0.5677163677692854,0.3285,0.3405,0.33356416,0.3345,80102.05,BTC-26MAR27,0.46130000000000004,0.89535,109.52718,28.6,0.0,0.01200000000000001,BTC,77987.93,0.0
2026-08-30T23:23:53.952484+00:00,BTC-26MAR27-62000-C,80102.05,BTC-26MAR27,call,62000.0,2027-03-26T08:00:00+00:00,0.5677163677692854,0.2545,0.2665,0.26126752,0.2605,80102.05,BTC-26MAR27,0.43420000000000003,0.82811,153.88479,60.7,0.0,0.01200000000000001,BTC,77989.35,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25JUN27-150000-P,81100.0,BTC-25JUN27,put,150000.0,2027-06-25T08:00:00+00:00,0.8168607893983065,0.854,0.889,0.86834152,0.8715,81100.0,BTC-25JUN27,0.4679,-0.89285,135.30135,0.1,0.0,0.03500000000000003,BTC,77989.35,0.0
2026-08-30T23:23:53.952484+00:00,BTC-25SEP26-120000-P,78158.23,BTC-25SEP26,put,120000.0,2026-09-25T08:00:00+00:00,0.06942752451124293,0.531,0.5395,0.53576207,0.53525,78158.23,BTC-25SEP26,0.5562,-0.99782,1.41452,174.5,0.0,0.008499999999999952,BTC,77989.35,0.0
2026-08-30T23:23:53.952484+00:00,BTC-2SEP26-77000-C,78004.53,BTC-2SEP26,call,77000.0,2026-09-02T08:00:00+00:00,0.006456956407204603,0.0175,0.0195,0.01808906,0.0185,78004.53,BTC-2SEP26,0.3321,0.69269,22.0391,0.0,0.0,0.0019999999999999983,BTC,77989.35,0.0
